Mod:Item:MetaData, Localized Name
Forestry:ffarm:0, Farm Block
Forestry:ffarm:0, Farm Block
Forestry:ffarm:0, Farm Block
Forestry:ffarm:0, Farm Block
Forestry:ffarm:0, Farm Block
Forestry:ffarm:0, Farm Block
Forestry:ffarm:0, Farm Block
Forestry:ffarm:0, Farm Block
Forestry:ffarm:0, Farm Block
Forestry:ffarm:0, Farm Block
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:2, Farm Gearbox
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:3, Farm Hatch
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:4, Farm Valve
Forestry:ffarm:5, Farm Control
Forestry:ffarm:5, Farm Control
Forestry:ffarm:5, Farm Control
Forestry:ffarm:5, Farm Control
Forestry:ffarm:5, Farm Control
Forestry:ffarm:5, Farm Control
Forestry:ffarm:5, Farm Control
Forestry:ffarm:5, Farm Control
Forestry:ffarm:5, Farm Control
Forestry:ffarm:5, Farm Control
Forestry:ffarm:5, Farm Control
Forestry:lepidopterology:0, Lepidopterist's Chest
Forestry:mail:0, Mailbox
Forestry:mail:1, Trade Station
Forestry:mail:2, Stamp Collector
ganysend:enderFlower, Ender Flower
ganysend:endstoneBrick, End Stone Brick
ganysend:enderpearlBlock:0, Ender Pearl Block
ganysend:enderpearlBlock:1, Ender Pearl Brick
ganysend:endstoneStairs, End Stone Stairs
ganysend:enderpearlBrickStairs, Ender Pearl Brick Stairs
ganysend:enderToggler, Ender Toggler
ganysend:enderTogglerAir, tile.ganysend.enderTogglerAir.name
ganysend:blockShifter, Block Shifter
ganysend:rawEndium, Raw Endium
ganysend:endiumBlock, Block of Endium
ganysend:emulator, Emulator
ganysend:basicFilteringHopper, Basic Filtering Hopper
ganysend:exclusiveFilteringHopper, Exclusive Filtering Hopper
ganysend:speedyBasicFilteringHopper, Speedy Basic Filtering Hopper
ganysend:speedyExclusiveFilteringHopper, Speedy Exclusive Filtering Hopper
ganysend:speedyHopper, Speedy Hopper
ganysend:advancedFilteringHopper, Advanced Filtering Hopper
ganysend:advancedExclusiveFilteringHopper, Advanced Exclusive Filtering Hopper
ganysend:timeManipulator, Time Manipulator
ganysend:entityShifter, Entity Shifter
ganysend:inventoryBinder, Inventory Binder
ganysend:infiniteWaterSource, Infinite Water Source
ganysend:endWalls:0, End Stone Brick Wall
ganysend:endWalls:1, Ender Pearl Brick Wall
ganysend:voidCrate, Void Crate
ganysend:enderFurnace, Ender Furnace
ganysend:creativeSpeedyHopper, Creative Speedy Hopper
ganysend:creativeInfiniteFluidSource, Creative Infinite Fluid Source
ganysend:anchoredEnderChest, Anchored Ender Chest
ganysnether:tilledNetherrack, Tilled Netherrack
ganysnether:quarzBerryBush, Quarz-Berry Bush
ganysnether:spectreWheat, Spectre Wheat
ganysnether:glowingReed, Glowing Reed
ganysnether:soulGlass:0, Soul Glass
ganysnether:soulGlass:1, Soul Glass Brick
ganysnether:soulChest, Soul Chest
ganysnether:volcanicFurnace, Volcanic Furnace
ganysnether:denseLavaCell, Dense Lava Cell
ganysnether:glowBox:0, Black Glow Box
ganysnether:glowBox:1, Red Glow Box
ganysnether:glowBox:2, Green Glow Box
ganysnether:glowBox:3, Brown Glow Box
ganysnether:glowBox:4, Blue Glow Box
ganysnether:glowBox:5, Purple Glow Box
ganysnether:glowBox:6, Cyan Glow Box
ganysnether:glowBox:7, Light Gray Glow Box
ganysnether:glowBox:8, Gray Glow Box
ganysnether:glowBox:9, Pink Glow Box
ganysnether:glowBox:10, Lime Glow Box
ganysnether:glowBox:11, Yellow Glow Box
ganysnether:glowBox:12, Light Blue Glow Box
ganysnether:glowBox:13, Magenta Glow Box
ganysnether:glowBox:14, Orange Glow Box
ganysnether:glowBox:15, White Glow Box
ganysnether:colouredQuartzBlock:0, Black Quartz Block
ganysnether:colouredQuartzBlock:1, Red Quartz Block
ganysnether:colouredQuartzBlock:2, Green Quartz Block
ganysnether:colouredQuartzBlock:3, Brown Quartz Block
ganysnether:colouredQuartzBlock:4, Blue Quartz Block
ganysnether:colouredQuartzBlock:5, Purple Quartz Block
ganysnether:colouredQuartzBlock:6, Cyan Quartz Block
ganysnether:colouredQuartzBlock:7, Light Gray Quartz Block
ganysnether:colouredQuartzBlock:8, Gray Quartz Block
ganysnether:colouredQuartzBlock:9, Pink Quartz Block
ganysnether:colouredQuartzBlock:10, Lime Quartz Block
ganysnether:colouredQuartzBlock:11, Yellow Quartz Block
ganysnether:colouredQuartzBlock:12, Light Blue Quartz Block
ganysnether:colouredQuartzBlock:13, Magenta Quartz Block
ganysnether:colouredQuartzBlock:14, Orange Quartz Block
ganysnether:colouredQuartzBlock:15, White Quartz Block
ganysnether:colouredChiselledQuartzBlock:0, Black Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:1, Red Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:2, Green Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:3, Brown Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:4, Blue Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:5, Purple Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:6, Cyan Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:7, Light Gray Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:8, Gray Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:9, Pink Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:10, Lime Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:11, Yellow Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:12, Light Blue Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:13, Magenta Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:14, Orange Chiselled Quartz Block
ganysnether:colouredChiselledQuartzBlock:15, White Chiselled Quartz Block
ganysnether:blackQuartzStairs, Black Quartz Stairs
ganysnether:redQuartzStairs, Red Quartz Stairs
ganysnether:greenQuartzStairs, Green Quartz Stairs
ganysnether:brownQuartzStairs, Brown Quartz Stairs
ganysnether:blueQuartzStairs, Blue Quartz Stairs
ganysnether:purpleQuartzStairs, Purple Quartz Stairs
ganysnether:cyanQuartzStairs, Cyan Quartz Stairs
ganysnether:lightGreyQuartzStairs, Light Gray Quartz Stairs
ganysnether:greyQuartzStairs, Gray Quartz Stairs
ganysnether:pinkQuartzStairs, Pink Quartz Stairs
ganysnether:limeQuartzStairs, Lime Quartz Stairs
ganysnether:yellowQuartzStairs, Yellow Quartz Stairs
ganysnether:lightBlueQuartzStairs, Light Blue Quartz Stairs
ganysnether:magentaQuartzStairs, Magenta Quartz Stairs
ganysnether:orangeQuartzStairs, Orange Quartz Stairs
ganysnether:whiteQuartzStairs, White Quartz Stairs
ganysnether:soulGlassStairs, Soul Glass Brick Stairs
ganysnether:colouredQuartzPillar0:0, Black Pillar Quartz Block
ganysnether:colouredQuartzPillar0:1, Red Pillar Quartz Block
ganysnether:colouredQuartzPillar0:2, Green Pillar Quartz Block
ganysnether:colouredQuartzPillar0:3, Brown Pillar Quartz Block
ganysnether:colouredQuartzPillar1:0, Blue Pillar Quartz Block
ganysnether:colouredQuartzPillar1:1, Purple Pillar Quartz Block
ganysnether:colouredQuartzPillar1:2, Cyan Pillar Quartz Block
ganysnether:colouredQuartzPillar1:3, Light Gray Pillar Quartz Block
ganysnether:colouredQuartzPillar2:0, Gray Pillar Quartz Block
ganysnether:colouredQuartzPillar2:1, Pink Pillar Quartz Block
ganysnether:colouredQuartzPillar2:2, Lime Pillar Quartz Block
ganysnether:colouredQuartzPillar2:3, Yellow Pillar Quartz Block
ganysnether:colouredQuartzPillar3:0, Light Blue Pillar Quartz Block
ganysnether:colouredQuartzPillar3:1, Magenta Pillar Quartz Block
ganysnether:colouredQuartzPillar3:2, Orange Pillar Quartz Block
ganysnether:colouredQuartzPillar3:3, White Pillar Quartz Block
ganysnether:reproducer, Reproducer
ganysnether:undertaker, Undertaker
ganysnether:witherShrub, Wither Shrub
ganysnether:magmaticCentrifuge, Magmatic Centrifuge
ganysnether:weepingPod, Weeping Pod
ganysnether:soulTNT, Soul TNT
ganysnether:blazingCactoid, Blazing Cactoid
ganysnether:hellBush, Hell Bush
ganysnether:thermalSmelter, Thermal Smelter
ganysnether:horseArmourStand, Horse Armour Stand
ganysnether:extendedSpawner, Extended Spawner
ganysnether:focusedLavaCell, Focused Lava Cell
ganysnether:soulGlassPane0, Soul Glass Pane
ganysnether:soulGlassPane1, Soul Glass Brick Pane
ganysnether:blazeBlock, Blaze Block
ganyssurface:camelliaCrop, Camellia Crop
ganyssurface:rainDetector, Rain Detector
ganyssurface:blockDetector, Block Detector
ganyssurface:dislocator, Dislocator
ganyssurface:sensoringDislocator, Sensitive Dislocator
ganyssurface:cubicSensoringDislocator, Cubic Sensitive Dislocator
ganyssurface:workTable, Work Table
ganyssurface:organicMatterCompressor, Organic Matter Compressor
ganyssurface:cushion, Cushion
ganyssurface:chocolateCake, Chocolate Cake
ganyssurface:itemDisplay:0, Item Display (White)
ganyssurface:itemDisplay:1, Item Display (Orange)
ganyssurface:itemDisplay:2, Item Display (Magenta)
ganyssurface:itemDisplay:3, Item Display (Light Blue)
ganyssurface:itemDisplay:4, Item Display (Yellow)
ganyssurface:itemDisplay:5, Item Display (Lime)
ganyssurface:itemDisplay:6, Item Display (Pink)
ganyssurface:itemDisplay:7, Item Display (Gray)
ganyssurface:itemDisplay:8, Item Display (Light Gray)
ganyssurface:itemDisplay:9, Item Display (Cyan)
ganyssurface:itemDisplay:10, Item Display (Purple)
ganyssurface:itemDisplay:11, Item Display (Blue)
ganyssurface:itemDisplay:12, Item Display (Brown)
ganyssurface:itemDisplay:13, Item Display (Green)
ganyssurface:itemDisplay:14, Item Display (Red)
ganyssurface:itemDisplay:15, Item Display (Black)
ganyssurface:chestPropellant, Chest Propellant
ganyssurface:fertilizedSoil, Fertilized Soil
ganyssurface:planter, Planter
ganyssurface:lantern, Lantern
ganyssurface:inkHarvester, Ink Harvester
ganyssurface:slimeBlock, Slime Block
ganyssurface:colouredRedstoneBLACK, Blackstone
ganyssurface:colouredRedstoneGREEN, Greenstone
ganyssurface:colouredRedstoneBROWN, Brownstone
ganyssurface:colouredRedstoneBLUE, Bluestone
ganyssurface:colouredRedstonePURPLE, Purplestone
ganyssurface:colouredRedstoneCYAN, Cyanstone
ganyssurface:colouredRedstoneLIGHTGREY, Lightgraystone
ganyssurface:colouredRedstoneGREY, Graystone
ganyssurface:colouredRedstonePINK, Pinkstone
ganyssurface:colouredRedstoneLIME, Limestone
ganyssurface:colouredRedstoneYELLOW, Yellowstone
ganyssurface:colouredRedstoneLIGHTBLUE, Lightbluestone
ganyssurface:colouredRedstoneMAGENTA, Magentastone
ganyssurface:colouredRedstoneORANGE, Orangestone
ganyssurface:colouredRedstoneWHITE, Whitestone
ganyssurface:colouredRedstoneBlock:0, Blackstone Block
ganyssurface:colouredRedstoneBlock:2, Greenstone Block
ganyssurface:colouredRedstoneBlock:3, Brownstone Block
ganyssurface:colouredRedstoneBlock:4, Bluestone Block
ganyssurface:colouredRedstoneBlock:5, Purplestone Block
ganyssurface:colouredRedstoneBlock:6, Cyanstone Block
ganyssurface:colouredRedstoneBlock:7, Lightgraystone Block
ganyssurface:colouredRedstoneBlock:8, Graystone Block
ganyssurface:colouredRedstoneBlock:9, Pinkstone Block
ganyssurface:colouredRedstoneBlock:10, Limestone Block
ganyssurface:colouredRedstoneBlock:11, Yellowstone Block
ganyssurface:colouredRedstoneBlock:12, Lightbluestone Block
ganyssurface:colouredRedstoneBlock:13, Magentastone Block
ganyssurface:colouredRedstoneBlock:14, Orangestone Block
ganyssurface:colouredRedstoneBlock:15, Whitestone Block
ganyssurface:dualWorkTable, Dual Work Table
ganyssurface:poopBlock, Poop
ganyssurface:farmManager, Farm Manager
ganyssurface:encasingBench, Encasing Bench
ganyssurface:autoEncaser, Auto Encaser
ganyssurface:leafWall:0, Oak Leaves Wall
ganyssurface:leafWall:1, Spruce Leaves Wall
ganyssurface:leafWall:2, Birch Leaves Wall
ganyssurface:leafWall:3, Jungle Leaves Wall
ganyssurface:charcoalBlock, Block of Charcoal
ganyssurface:slowRail, Slow Rail
ganyssurface:basalt:0, Basalt
ganyssurface:basalt:1, Polished Basalt
ganyssurface:beetrootBlock, Beetroot
ganyssurface:blockOfPoop:0, Block of Poop
ganyssurface:blockOfPoop:1, Block of Bat Poop
ganyssurface:bookshelf:0, Spruce Bookshelf
ganyssurface:bookshelf:1, Birch Bookshelf
ganyssurface:bookshelf:2, Jungle Bookshelf
ganyssurface:bookshelf:3, Acacia Bookshelf
ganyssurface:bookshelf:4, Dark Oak Bookshelf
ganyssurface:storage:0, Block of Flint
ganyssurface:storage:1, Block of Carrots
ganyssurface:storage:2, Block of Gunpowder
ganyssurface:storage:3, Block of Sugar
ganyssurface:dye:0, Block of Black Dye
ganyssurface:dye:1, Block of Red Dye
ganyssurface:dye:2, Block of Green Dye
ganyssurface:dye:3, Block of Brown Dye
ganyssurface:dye:4, Block of Purple Dye
ganyssurface:dye:5, Block of Cyan Dye
ganyssurface:dye:6, Block of Light Gray Dye
ganyssurface:dye:7, tile.ganyssurface.dye_gray.name
ganyssurface:dye:8, Block of Pink Dye
ganyssurface:dye:9, Block of Lime Dye
ganyssurface:dye:10, Block of Yellow Dye
ganyssurface:dye:11, Block of Light Blue Dye
ganyssurface:dye:12, Block of Magenta Dye
ganyssurface:dye:13, Block of Orange Dye
ganyssurface:dye:14, Block of White Dye
ganyssurface:market, Market
ganyssurface:inverted_redstone_lamp_off, Inverted Redstone Lamp
ganyssurface:inverted_redstone_lamp_on, Inverted Redstone Lamp
ganyssurface:disguisedTrapDoor_oak, Disguised Trapdoor Oak
ganyssurface:disguisedTrapDoor_spruce, Disguised Trapdoor Spruce
ganyssurface:disguisedTrapDoor_birch, Disguised Trapdoor Birch
ganyssurface:disguisedTrapDoor_jungle, Disguised Trapdoor Jungle
ganyssurface:disguisedTrapDoor_acacia, Disguised Trapdoor Acacia
ganyssurface:disguisedTrapDoor_big_oak, Disguised Trapdoor Dark Oak
ganyssurface:chest0, Oak Chest
ganyssurface:chest1, Spruce Chest
ganyssurface:chest2, Birch Chest
ganyssurface:chest3, Jungle Chest
ganyssurface:chest4, Acacia Chest
ganyssurface:chest5, Dark Oak Chest
ganyssurface:button1, Spruce Button
ganyssurface:button2, Birch Button
ganyssurface:button3, Jungle Button
ganyssurface:button4, Acacia Button
ganyssurface:button5, Dark Oak Button
ganyssurface:pressurePlate1, Spruce Pressure Plate
ganyssurface:pressurePlate2, Birch Pressure Plate
ganyssurface:pressurePlate3, Jungle Pressure Plate
ganyssurface:pressurePlate4, Acacia Pressure Plate
ganyssurface:pressurePlate5, Dark Oak Pressure Plate
ganyssurface:trapdoor1, Spruce Trapdoor
ganyssurface:trapdoor2, Birch Trapdoor
ganyssurface:trapdoor3, Jungle Trapdoor
ganyssurface:trapdoor4, Acacia Trapdoor
ganyssurface:trapdoor5, Dark Oak Trapdoor
ganyssurface:ladder1, Spruce Ladder
ganyssurface:ladder2, Birch Ladder
ganyssurface:ladder3, Jungle Ladder
ganyssurface:ladder4, Acacia Ladder
ganyssurface:ladder5, Dark Oak Ladder
ganyssurface:sign1, Spruce Sign
ganyssurface:sign2, Birch Sign
ganyssurface:sign3, Jungle Sign
ganyssurface:sign4, Acacia Sign
ganyssurface:sign5, Dark Oak Sign
ganyssurface:18Stones:1, Granite
ganyssurface:18Stones:2, Polished Granite
ganyssurface:18Stones:3, Diorite
ganyssurface:18Stones:4, Polished Diorite
ganyssurface:18Stones:5, Andesite
ganyssurface:18Stones:6, Polished Andesite
ganyssurface:iron_trapdoor, Iron Trapdoor
ganyssurface:prismarineBlocks:0, Prismarine
ganyssurface:prismarineBlocks:1, Prismarine Bricks
ganyssurface:prismarineBlocks:2, Dark Prismarine
ganyssurface:sea_lantern, Sea Lantern
ganyssurface:doorSpruce, Spruce Door
ganyssurface:doorBirch, Birch Door
ganyssurface:doorJungle, Jungle Door
ganyssurface:doorAcacia, Acacia Door
ganyssurface:doorDark_oak, Dark Oak Door
ganyssurface:daylight_detector_inverted, Inverted Daylight Sensor
ganyssurface:red_sandstone:0, Red Sandstone
ganyssurface:red_sandstone:1, Chiseled Red Sandstone
ganyssurface:red_sandstone:2, Smooth Red Sandstone
ganyssurface:red_sandstone_slab, Red Sandstone Slab
ganyssurface:red_sandstone_stairs, Red Sandstone Stairs
ganyssurface:fence_0, Oak Fence
ganyssurface:fence_1, Spruce Fence
ganyssurface:fence_2, Birch Fence
ganyssurface:fence_3, Jungle Fence
ganyssurface:fence_4, Acacia Fence
ganyssurface:fence_5, Dark Oak Fence
ganyssurface:fence_gate_1, Spruce Fence Gate
ganyssurface:fence_gate_2, Birch Fence Gate
ganyssurface:fence_gate_3, Jungle Fence Gate
ganyssurface:fence_gate_4, Acacia Fence Gate
ganyssurface:fence_gate_5, Dark Oak Fence Gate
ganyssurface:brown_mushroom, Mushroom
ganyssurface:red_mushroom, Mushroom
ganyssurface:coarse_dirt, Coarse Dirt
ganyssurface:banner:15, Black Banner
ganyssurface:banner:14, Red Banner
ganyssurface:banner:13, Green Banner
ganyssurface:banner:12, Brown Banner
ganyssurface:banner:11, Blue Banner
ganyssurface:banner:10, Purple Banner
ganyssurface:banner:9, Cyan Banner
ganyssurface:banner:8, Light Gray Banner
ganyssurface:banner:7, Gray Banner
ganyssurface:banner:6, Pink Banner
ganyssurface:banner:5, Lime Banner
ganyssurface:banner:4, Yellow Banner
ganyssurface:banner:3, Light Blue Banner
ganyssurface:banner:2, Magenta Banner
ganyssurface:banner:1, Orange Banner
ganyssurface:banner:0, White Banner
ganyssurface:sponge:0, Sponge
ganyssurface:sponge:1, Wet Sponge
advgenerators:TurbineController, Gas Turbine Controller
advgenerators:HeatExchangerController, Heat Exchanger Controller
advgenerators:SteamTurbineController, Steam Turbine Controller
advgenerators:SyngasController, Syngas Producer Controller
advgenerators:EuOutputLV, LV Emitter
advgenerators:EuOutputMV, MV Emitter
advgenerators:EuOutputHV, HV Emitter
advgenerators:EuOutputEV, EV Emitter
advgenerators:RFOutput, Flux Generator
advgenerators:FluidInput, Fluid Intake Valve
advgenerators:FluidOutputSelect, Fluid Output Valve
advgenerators:ItemInput, Item Input Port
advgenerators:ItemOutput, Item Output Port
advgenerators:FuelTank, Fuel Tank
advgenerators:HeatingChamber, Heating Chamber
advgenerators:MixingChamber, Mixing Chamber
advgenerators:HeatExchanger, Heat Exchanger
advgenerators:Sensor, Sensor Module
advgenerators:Control, Redstone Control Module
advgenerators:EfficiencyUpgradeTier1, Fuel/Air Mixer
advgenerators:EfficiencyUpgradeTier2, Gas Mix Compressor
advgenerators:syngas_flaming, tile.advgenerators.syngas_flaming.name
advgenerators:syngas, Syngas
Railcraft:fluid.creosote, Creosote
Railcraft:fluid.steam, Steam
Railcraft:residual.heat, Residual Heat
Railcraft:cube:0, Block of Coal Coke
Railcraft:cube:9, Block of Copper
Railcraft:cube:10, Block of Tin
Railcraft:cube:11, Block of Lead
Railcraft:cube:2, Block of Steel
Railcraft:cube:1, Block of Concrete
Railcraft:cube:8, Creosote Wood Block
Railcraft:cube:4, Crushed Obsidian
Railcraft:cube:6, Abyssal Stone
Railcraft:cube:7, Quarried Stone
Railcraft:anvil:0, Steel Anvil
Railcraft:anvil:1, Slightly Damaged Anvil
Railcraft:anvil:2, Very Damaged Anvil
Railcraft:machine.alpha:7, Coke Oven Brick
Railcraft:machine.alpha:12, Blast Furnace Brick
Railcraft:machine.alpha:3, Steam Oven
Railcraft:machine.alpha:14, Water Tank Siding
Railcraft:machine.alpha:8, Rolling Machine
Railcraft:machine.alpha:15, Rock Crusher
Railcraft:machine.alpha:11, Feed Station
Railcraft:machine.alpha:6, Trade Station
Railcraft:machine.alpha:0, World Anchor
Railcraft:machine.alpha:2, Personal Anchor
Railcraft:machine.alpha:13, Passive Anchor
Railcraft:machine.alpha:4, Admin Anchor
Railcraft:machine.alpha:1, Steam Turbine Housing
Railcraft:machine.alpha:5, Smoker
Railcraft:machine.alpha:9, Manual Steam Trap
Railcraft:machine.alpha:10, Automated Steam Trap
Railcraft:machine.beta:0, Iron Tank Wall
Railcraft:machine.beta:1, Iron Tank Gauge
Railcraft:machine.beta:2, Iron Tank Valve
Railcraft:machine.beta:13, Steel Tank Wall
Railcraft:machine.beta:14, Steel Tank Gauge
Railcraft:machine.beta:15, Steel Tank Valve
Railcraft:machine.beta:5, Solid Fueled Boiler Firebox
Railcraft:machine.beta:6, Liquid Fueled Boiler Firebox
Railcraft:machine.beta:3, Low Pressure Boiler Tank
Railcraft:machine.beta:4, High Pressure Boiler Tank
Railcraft:machine.beta:7, Hobbyist's Steam Engine
Railcraft:machine.beta:8, Commercial Steam Engine
Railcraft:machine.beta:9, Industrial Steam Engine
Railcraft:machine.beta:10, Anchor Sentinel
Railcraft:machine.beta:11, Void Chest
Railcraft:machine.beta:12, Metals Chest
Railcraft:track:4767, Switch Track
Railcraft:track:2144, Wye Track
Railcraft:track:0, Junction Track
Railcraft:track:0, Control Track
Railcraft:track:20176, Locking Track
Railcraft:track:23575, Disembarking Track
Railcraft:track:0, Embarking Track
Railcraft:track:0, Coupler Track
Railcraft:track:0, Whistle Track
Railcraft:track:30516, Locomotive Track
Railcraft:track:16093, Limiter Track
Railcraft:track:0, Routing Track
Railcraft:track:32363, Buffer Stop Track
Railcraft:track:30946, One-Way Track
Railcraft:track:0, Directional Detector Track
Railcraft:track:0, Gated One-Way Track
Railcraft:track:19746, Gated Track
Railcraft:track:0, Suspended Track
Railcraft:track:2264, Disposal Track
